,PCODE,Name,Municipality,n_pixels,date,monthly_total_rfh,monthly_max_rfh,monthly_avg_rfq,num_wet_dekads,spi_3,spi_6,year,return_2yr,return_5yr,return_10yr,exceeds_2yr,exceeds_5yr,exceeds_10yr
3997,GH0717,Ga West Municipal,Greater Accra,7.0,1999-09-01,66.571429,25.142857,84.56924666666667,3,1.6244851207369047,0.993014322776106,1999,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
3998,GH0717,Ga West Municipal,Greater Accra,7.0,1999-10-01,118.99999600000001,52.285713,85.65769666666667,3,0.03417653900981222,1.0341438991546115,1999,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
3999,GH0717,Ga West Municipal,Greater Accra,7.0,1999-11-01,99.714287,45.142857,126.96911333333333,3,-0.2346306084275831,0.6190232801050696,1999,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4000,GH0717,Ga West Municipal,Greater Accra,7.0,1999-12-01,19.571429000000002,9.428572,65.99166566666666,3,-0.42520097279758223,0.6690347662615453,1999,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4001,GH0717,Ga West Municipal,Greater Accra,7.0,2000-01-01,18.714286,8.714286,106.56249666666668,3,-0.155109297369463,1.087568295982303,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4002,GH0717,Ga West Municipal,Greater Accra,7.0,2000-02-01,16.2857146,9.714286,60.47156966666666,3,-0.21731486393837698,1.166002384252516,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4003,GH0717,Ga West Municipal,Greater Accra,7.0,2000-03-01,60.000001999999995,37.57143,70.58621,3,-0.6336605676774254,0.5819611115468626,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4004,GH0717,Ga West Municipal,Greater Accra,7.0,2000-04-01,100.85714,42.42857,96.140372,3,-0.6837096718371806,-0.20852353879115937,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4005,GH0717,Ga West Municipal,Greater Accra,7.0,2000-05-01,165.142853,59.42857,101.00834666666667,3,-0.4371601795269242,-1.1063256198384668,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4006,GH0717,Ga West Municipal,Greater Accra,7.0,2000-06-01,135.857143,56.57143,75.15379,3,-0.4352229062573469,-1.897093061271854,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4007,GH0717,Ga West Municipal,Greater Accra,7.0,2000-07-01,43.0,22.857143,62.273719,3,-1.079399144338562,-1.8193899886871634,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4008,GH0717,Ga West Municipal,Greater Accra,7.0,2000-08-01,63.142856,48.285713,156.63024666666666,3,-0.7889275782686674,-0.8418006260101268,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4009,GH0717,Ga West Municipal,Greater Accra,7.0,2000-09-01,72.714287,33.0,87.84688066666666,3,-0.5737675416861301,0.2508608108105424,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4010,GH0717,Ga West Municipal,Greater Accra,7.0,2000-10-01,111.999998,44.42857,78.22310666666667,3,-0.2890085449345559,0.30289581429522866,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4011,GH0717,Ga West Municipal,Greater Accra,7.0,2000-11-01,67.999999,38.42857,87.56331,3,-0.7291929794717298,-0.12181752047351735,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4012,GH0717,Ga West Municipal,Greater Accra,7.0,2000-12-01,36.142858000000004,16.142857,98.98781933333333,3,-0.7371191543535125,-0.13095777598170152,2000,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4013,GH0717,Ga West Municipal,Greater Accra,7.0,2001-01-01,12.285714500000001,4.571429,86.54868333333333,3,-0.3039522566659424,0.42573113430297554,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4014,GH0717,Ga West Municipal,Greater Accra,7.0,2001-02-01,17.8571416,10.857142,63.74252166666667,3,-0.41122608034513236,0.6974938971770798,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4015,GH0717,Ga West Municipal,Greater Accra,7.0,2001-03-01,91.428572,34.714287,106.67614866666668,3,-0.17764318516640584,0.40684855102848133,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4016,GH0717,Ga West Municipal,Greater Accra,7.0,2001-04-01,137.714287,66.0,127.86706833333334,3,0.1802919819224594,-0.2278301263460112,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4017,GH0717,Ga West Municipal,Greater Accra,7.0,2001-05-01,183.28571399999998,86.42857,109.64777833333335,3,0.46242194069398895,-0.9949288429141901,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4018,GH0717,Ga West Municipal,Greater Accra,7.0,2001-06-01,197.85714000000002,88.85714,110.01696500000001,3,0.5254380321795895,-1.657759621986881,2001,88.3158470289308,60.61425993203608,42.273398879264896,1,1,1
4019,GH0717,Ga West Municipal,Greater Accra,7.0,2001-07-01,38.000001,16.285715,53.735627,3,-0.06951967600480104,-1.451837253993795,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4020,GH0717,Ga West Municipal,Greater Accra,7.0,2001-08-01,19.571429000000002,7.0,63.115665666666665,3,-0.4206744696702119,-0.38581312248170035,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4021,GH0717,Ga West Municipal,Greater Accra,7.0,2001-09-01,81.857141,34.285713,102.42367999999999,3,-0.5844414732441432,0.6924087463691221,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4022,GH0717,Ga West Municipal,Greater Accra,7.0,2001-10-01,109.14285699999999,62.42857,75.38717633333333,3,-0.9555410493788052,0.6154973823177146,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4023,GH0717,Ga West Municipal,Greater Accra,7.0,2001-11-01,57.42857,33.42857,80.39691066666667,3,-0.889896168973361,0.06686625880439646,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4024,GH0717,Ga West Municipal,Greater Accra,7.0,2001-12-01,20.0000005,13.142858,63.88519266666666,3,-0.9790636646668148,-0.04924806928606836,2001,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4025,GH0717,Ga West Municipal,Greater Accra,7.0,2002-01-01,20.285712999999998,12.857142,111.88029,3,-0.414843140145672,0.3792417267784842,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4026,GH0717,Ga West Municipal,Greater Accra,7.0,2002-02-01,29.285714,17.714285,84.20230133333332,3,-0.35133303774982383,0.591004580248617,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4027,GH0717,Ga West Municipal,Greater Accra,7.0,2002-03-01,58.428571,24.285715,73.76360799999999,3,-0.37689142961721833,0.2695211519264101,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4028,GH0717,Ga West Municipal,Greater Accra,7.0,2002-04-01,147.42856799999998,74.28571,136.73757333333333,3,0.07592376097338731,-0.3242016728570681,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4029,GH0717,Ga West Municipal,Greater Accra,7.0,2002-05-01,170.571427,68.0,105.08559333333334,3,0.2898583383430581,-1.0642994401902406,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4030,GH0717,Ga West Municipal,Greater Accra,7.0,2002-06-01,244.57142,114.28571,128.58470666666665,3,1.0704052068616796,-1.6873456794011503,2002,88.3158470289308,60.61425993203608,42.273398879264896,1,1,1
4031,GH0717,Ga West Municipal,Greater Accra,7.0,2002-07-01,67.142858,42.0,76.03766900000001,3,0.6403018990922286,-1.3937357449970615,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4032,GH0717,Ga West Municipal,Greater Accra,7.0,2002-08-01,42.428571000000005,18.571428,103.00971666666668,3,0.5144871871872214,-0.2475770564645623,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4033,GH0717,Ga West Municipal,Greater Accra,7.0,2002-09-01,46.14285700000001,23.857143,65.942709,3,-0.3679964520605123,0.8977534623060097,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4034,GH0717,Ga West Municipal,Greater Accra,7.0,2002-10-01,162.428572,83.42857,106.321558,3,-0.7343518879614747,0.8500241731154561,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4035,GH0717,Ga West Municipal,Greater Accra,7.0,2002-11-01,49.000001,31.285715,67.15702533333334,3,-0.5358747754054329,0.3536784811662396,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4036,GH0717,Ga West Municipal,Greater Accra,7.0,2002-12-01,25.0000006,17.428572,71.99616333333334,3,-0.4797569043287664,0.250852669235325,2002,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4037,GH0717,Ga West Municipal,Greater Accra,7.0,2003-01-01,10.428571,4.428571,81.62710666666668,3,-0.26244216492049016,0.6475350194051824,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4038,GH0717,Ga West Municipal,Greater Accra,7.0,2003-02-01,47.000001,20.857143,118.62101666666668,3,-0.3975870455747943,0.767126965821126,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4039,GH0717,Ga West Municipal,Greater Accra,7.0,2003-03-01,77.42856900000001,38.285713,95.09583866666667,3,-0.053113084272190296,0.4169057815566,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4040,GH0717,Ga West Municipal,Greater Accra,7.0,2003-04-01,148.857145,88.14286,136.36402833333332,3,0.28762489098352034,-0.16940539093229404,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,1,1
4041,GH0717,Ga West Municipal,Greater Accra,7.0,2003-05-01,101.0,48.0,64.22112533333333,3,-0.03866389817546765,-0.9594661006048503,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,1
4042,GH0717,Ga West Municipal,Greater Accra,7.0,2003-06-01,228.42857,98.28571,119.33908666666667,3,0.1684515769093702,-1.6959892142839363,2003,88.3158470289308,60.61425993203608,42.273398879264896,1,1,1
4043,GH0717,Ga West Municipal,Greater Accra,7.0,2003-07-01,48.142857,40.142857,71.397372,3,-0.44963311443248893,-1.543725513298175,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4044,GH0717,Ga West Municipal,Greater Accra,7.0,2003-08-01,23.857143,9.714286,70.870684,3,-0.30978340354633427,-0.483759962013542,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4045,GH0717,Ga West Municipal,Greater Accra,7.0,2003-09-01,51.142858000000004,30.571428,62.544626333333326,3,-1.0546909194699723,0.5601300608786558,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4046,GH0717,Ga West Municipal,Greater Accra,7.0,2003-10-01,155.571429,104.57143,101.88693066666667,3,-0.7224920562526459,0.4757666660403494,2003,88.3158470289308,60.61425993203608,42.273398879264896,1,1,1
4047,GH0717,Ga West Municipal,Greater Accra,7.0,2003-11-01,87.142856,36.285713,109.68676199999999,3,-0.31290670149682837,-0.009269737258932285,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4048,GH0717,Ga West Municipal,Greater Accra,7.0,2003-12-01,40.285714000000006,23.571428,104.31303166666667,3,0.13281222431438722,0.01977909833156524,2003,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4049,GH0717,Ga West Municipal,Greater Accra,7.0,2004-01-01,26.571428,16.571428,131.64891,3,0.36020833955058823,0.5811533279545239,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4050,GH0717,Ga West Municipal,Greater Accra,7.0,2004-02-01,47.714286,21.857143,113.85046666666666,3,0.1289973276935603,0.8606105110344827,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4051,GH0717,Ga West Municipal,Greater Accra,7.0,2004-03-01,70.285715,31.428572,82.42131333333333,3,0.06608008820204912,0.6084572271372709,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
4052,GH0717,Ga West Municipal,Greater Accra,7.0,2004-04-01,68.285715,26.428572,69.27434666666666,3,-0.40025568412692375,0.007322776918829876,2004,88.3158470289308,60.61425993203608,42.273398879264896,0,0,0
